time,Azimuth:,Pitch:,Roll:
30.756,-107.088,-87.575,48.814
30.826,-120.179,-87.989,35.538
30.853,-119.369,-87.989,35.538
30.897,-118.023,-87.624,36.870
30.923,-117.686,-87.624,36.870
30.966,-116.577,-87.280,37.875
31.036,-120.841,-87.472,33.690
31.053,-121.377,-87.472,33.690
31.107,-121.430,-87.581,33.690
31.119,-123.717,-87.581,33.690
31.176,-120.681,-87.871,36.870
31.246,-123.827,-87.748,33.690
31.253,-125.406,-87.748,33.690
31.317,-128.112,-87.640,30.964
31.320,-127.825,-87.640,30.964
31.386,-132.411,-87.769,26.565
31.455,-131.468,-87.769,26.565
31.456,-125.215,-87.324,32.471
31.521,-125.538,-87.324,32.471
31.532,-116.329,-87.427,41.634
31.596,-123.001,-87.353,34.992
31.653,-123.525,-87.353,34.992
31.672,-136.797,-87.572,21.801
31.720,-137.602,-87.572,21.801
31.738,-118.311,-87.516,41.186
31.806,-107.440,-87.303,52.125
31.854,-109.897,-87.303,52.125
31.877,-129.580,-87.786,32.005
31.921,-133.008,-87.786,32.005
31.948,-129.389,-88.029,35.538
32.016,-127.492,-87.489,37.875
32.054,-131.562,-87.489,37.875
32.086,-128.064,-87.802,41.186
32.138,-130.915,-87.802,41.186
32.157,-130.865,-87.849,41.186
32.225,-147.250,-88.028,23.962
32.258,-147.158,-88.028,23.962
32.296,-134.747,-87.997,36.870
32.325,-129.761,-87.997,36.870
32.367,-139.684,-88.157,26.565
32.436,-135.834,-87.563,30.964
32.458,-131.678,-87.563,30.964
32.506,-134.116,-87.272,28.610
32.525,-131.008,-87.272,28.610
32.575,-129.454,-86.832,30.256
32.646,-129.472,-86.728,30.256
32.658,-127.696,-86.728,30.256
32.715,-118.637,-86.611,39.289
32.725,-117.645,-86.611,39.289
32.786,-112.027,-86.989,45.000
32.856,-108.398,-87.546,48.814
32.858,-107.163,-87.546,48.814
32.926,-106.853,-87.992,49.399
32.926,-107.427,-87.992,49.399
33.027,-104.329,-87.573,52.125
33.060,-103.930,-87.573,52.125
33.082,-107.653,-87.493,48.366
33.126,-107.755,-87.493,48.366
33.136,-107.256,-88.121,49.399
33.205,-119.829,-87.997,36.870
33.259,-119.303,-87.997,36.870
33.276,-117.092,-87.363,38.660
33.326,-116.148,-87.363,38.660
33.347,-122.344,-87.235,32.471
33.416,-118.674,-87.040,36.027
33.460,-119.125,-87.040,36.027
33.486,-128.613,-86.964,26.565
33.527,-129.880,-86.964,26.565
33.556,-127.836,-87.060,28.610
33.626,-127.332,-87.594,29.055
33.661,-129.162,-87.594,29.055
33.696,-121.411,-87.691,36.870
33.730,-124.425,-87.691,36.870
33.766,-124.396,-87.728,36.870
33.837,-131.994,-87.758,29.055
33.865,-137.419,-87.758,29.055
33.906,-118.256,-87.794,48.814
33.931,-119.051,-87.794,48.814
33.976,-126.645,-88.107,40.601
34.046,-107.079,-88.357,60.255
34.062,-105.307,-88.357,60.255
34.118,-124.899,-88.114,40.601
34.130,-123.648,-88.114,40.601
34.186,-139.863,-87.456,24.444
34.257,-128.903,-87.095,36.027
34.262,-126.089,-87.095,36.027
34.326,-124.114,-87.450,37.875
34.337,-121.008,-87.450,37.875
34.396,-121.977,-87.672,36.870
34.464,-121.868,-87.672,36.870
34.466,-126.762,-87.777,32.005
34.531,-126.871,-87.777,32.005
34.535,-110.119,-87.151,48.366
34.606,-116.923,-87.198,41.634
34.665,-116.629,-87.198,41.634
34.675,-119.596,-87.114,38.660
34.732,-120.689,-87.114,38.660
34.753,-114.828,-87.844,45.000
34.816,-114.899,-87.931,45.000
34.866,-115.220,-87.931,45.000
34.887,-111.246,-87.810,48.814
34.933,-110.247,-87.810,48.814
34.956,-121.250,-87.693,37.875
35.027,-109.932,-88.141,49.399
35.067,-107.575,-88.141,49.399
35.097,-116.396,-88.066,40.601
35.134,-115.798,-88.066,40.601
35.166,-116.701,-88.324,39.806
35.237,-122.568,-87.571,33.690
35.268,-122.441,-87.571,33.690
35.306,-127.099,-87.632,29.055
35.335,-128.409,-87.632,29.055
35.376,-133.049,-87.188,24.444
35.447,-130.851,-87.901,26.565
35.472,-132.075,-87.901,26.565
35.516,-125.225,-87.503,33.690
35.537,-128.535,-87.503,33.690
35.586,-121.428,-87.945,40.601
35.656,-121.031,-87.737,41.186
35.670,-123.352,-87.737,41.186
35.726,-133.386,-87.581,30.964
35.737,-133.715,-87.581,30.964
35.796,-129.934,-87.504,34.992
35.867,-111.759,-87.976,53.130
35.869,-110.541,-87.976,53.130
35.936,-125.370,-87.343,38.660
35.937,-121.609,-87.343,38.660
36.006,-131.380,-87.343,28.610
36.071,-128.387,-87.343,28.610
36.076,-134.933,-87.681,21.801
36.137,-131.968,-87.681,21.801
36.153,-124.752,-87.688,29.055
36.216,-125.286,-87.060,28.610
36.271,-124.099,-87.060,28.610
36.286,-117.712,-87.148,34.992
36.338,-118.016,-87.148,34.992
36.356,-111.922,-87.526,41.186
36.426,-111.353,-87.220,41.634
36.472,-111.764,-87.220,41.634
36.496,-111.841,-87.338,41.634
36.539,-112.352,-87.338,41.634
36.566,-109.397,-87.884,45.000
36.637,-112.487,-87.502,41.634
36.672,-113.812,-87.502,41.634
36.706,-113.836,-87.529,41.634
36.740,-112.909,-87.529,41.634
36.776,-130.435,-87.529,24.444
36.806,-129.010,-87.529,24.444
36.846,-115.446,-87.651,37.875
36.917,-104.448,-87.712,48.814
36.940,-103.911,-87.712,48.814
36.986,-107.796,-87.844,45.000
37.006,-108.896,-87.844,45.000
37.056,-108.884,-87.768,45.000
37.127,-127.309,-87.387,26.565
37.140,-128.875,-87.387,26.565
37.196,-121.779,-87.441,33.690
37.206,-124.029,-87.441,33.690
37.266,-123.997,-87.513,33.690
37.336,-128.489,-87.688,29.055
37.340,-130.999,-87.688,29.055
37.407,-124.339,-88.112,35.538
37.407,-127.015,-88.112,35.538
37.476,-125.958,-87.879,36.870
37.541,-128.022,-87.879,36.870
37.554,-116.518,-87.786,48.814
37.608,-115.217,-87.786,48.814
37.619,-129.977,-87.764,33.690
37.687,-126.709,-87.955,36.870
37.742,-124.259,-87.955,36.870
37.756,-123.504,-87.634,37.875
37.808,-119.868,-87.634,37.875
37.828,-121.217,-86.772,36.870
37.897,-110.106,-87.027,48.013
37.942,-107.328,-87.027,48.013
37.966,-110.296,-87.419,45.000
38.008,-110.187,-87.419,45.000
38.036,-122.667,-86.929,32.471
38.107,-110.108,-87.002,45.000
38.146,-110.633,-87.002,45.000
38.176,-113.612,-86.870,41.987
38.209,-112.981,-86.870,41.987
38.245,-106.791,-87.253,48.366
38.316,-102.377,-87.806,53.130
38.343,-102.633,-87.806,53.130
38.386,-107.122,-87.446,48.366
38.409,-107.263,-87.446,48.366
38.457,-106.284,-88.391,50.194
38.527,-97.795,-88.816,59.036
38.545,-95.796,-88.816,59.036
38.596,-94.194,-88.357,60.255
38.608,-93.960,-88.357,60.255
38.667,-115.061,-87.343,38.660
38.736,-118.786,-87.363,34.992
38.742,-118.689,-87.363,34.992
38.807,-121.863,-86.614,31.608
38.809,-121.577,-86.614,31.608
38.876,-116.308,-86.607,36.870
38.944,-117.560,-86.607,36.870
38.946,-117.337,-87.691,36.870
39.010,-120.112,-87.691,36.870
39.015,-107.617,-87.862,49.399
39.087,-118.668,-87.079,38.660
39.145,-121.456,-87.079,38.660
39.155,-128.713,-87.382,30.964
39.215,-132.124,-87.382,30.964
39.227,-136.614,-87.057,26.565
39.297,-126.938,-88.195,35.538
39.345,-127.921,-88.195,35.538
39.371,-134.476,-87.924,29.055
39.435,-130.098,-87.811,33.690
39.478,-127.480,-87.811,33.690
39.506,-120.008,-87.546,41.634
39.544,-117.207,-87.546,41.634
39.575,-130.073,-87.362,28.610
39.650,-137.657,-86.968,21.038
39.679,-135.182,-86.968,21.038
39.716,-122.500,-87.571,33.690
39.746,-120.587,-87.571,33.690
39.786,-109.386,-87.074,45.000
39.814,-108.219,-87.074,45.000
39.869,-118.258,-87.124,34.992
39.927,-111.199,-86.844,41.987
39.952,-111.017,-86.844,41.987
39.996,-111.524,-87.209,41.634
40.066,-116.526,-87.719,36.870
40.085,-116.793,-87.719,36.870
40.136,-124.734,-87.758,29.055
40.151,-126.212,-87.758,29.055
40.213,-106.384,-87.465,48.366
40.276,-110.194,-87.968,45.000
40.278,-111.377,-87.968,45.000
40.346,-119.614,-87.969,36.870
40.347,-118.468,-87.969,36.870
40.416,-110.038,-87.686,45.000
40.480,-109.160,-87.686,45.000
40.486,-108.782,-87.024,45.000
40.547,-108.991,-87.024,45.000
40.556,-119.163,-87.332,34.992
40.626,-105.715,-87.328,48.366
40.680,-106.279,-87.328,48.366
40.701,-115.970,-87.079,38.660
40.747,-115.954,-87.079,38.660
40.768,-118.620,-86.822,36.027
40.836,-116.677,-87.357,37.875
40.881,-119.503,-87.357,37.875
40.907,-125.024,-87.873,32.005
40.948,-127.910,-87.873,32.005
40.978,-115.220,-87.811,45.000
41.015,-118.269,-87.811,45.000
41.047,-124.987,-87.264,38.660
41.116,-132.138,-87.572,30.964
41.148,-132.370,-87.572,30.964
41.186,-129.548,-87.772,33.690
41.300,-128.177,-87.772,33.690
41.301,-129.551,-88.077,32.005
41.327,-123.739,-87.343,38.660
41.351,-120.533,-87.343,38.660
41.396,-117.431,-87.115,41.987
41.419,-114.936,-87.115,41.987
41.466,-111.924,-87.187,45.000
41.536,-120.890,-86.947,36.027
41.552,-120.554,-86.947,36.027
41.606,-118.687,-87.368,37.875
41.619,-116.990,-87.368,37.875
41.675,-118.709,-86.770,36.027
41.746,-118.066,-87.663,36.870
41.752,-117.966,-87.663,36.870
41.816,-116.832,-87.409,37.875
41.818,-116.845,-87.409,37.875
41.885,-101.712,-87.789,53.130
41.953,-103.228,-87.789,53.130
41.955,-107.698,-87.398,48.366
42.019,-108.952,-87.398,48.366
42.025,-121.048,-87.917,36.870
42.096,-113.331,-88.553,45.000
42.153,-111.804,-88.553,45.000
42.166,-121.140,-88.247,35.538
42.220,-120.130,-88.247,35.538
42.236,-117.465,-87.643,37.875
42.306,-120.242,-87.373,34.992
42.353,-120.001,-87.373,34.992
42.378,-130.151,-86.811,24.775
42.420,-130.520,-86.811,24.775
42.446,-125.038,-86.845,30.256
42.517,-125.521,-86.250,29.745
42.554,-126.887,-86.250,29.745
42.586,-121.499,-87.148,34.992
42.621,-123.958,-87.148,34.992
42.656,-120.411,-87.044,38.660
42.727,-113.565,-88.094,45.000
42.755,-115.156,-88.094,45.000
42.796,-119.586,-87.977,40.601
42.822,-120.944,-87.977,40.601
42.866,-120.607,-87.745,41.186
42.937,-116.040,-88.538,45.000
42.956,-118.078,-88.538,45.000
43.006,-119.323,-87.379,45.000
43.023,-117.168,-87.379,45.000
43.076,-117.160,-87.388,45.000
43.147,-120.381,-87.465,41.634
43.157,-117.376,-87.465,41.634
43.216,-123.967,-87.363,34.992
43.224,-122.382,-87.363,34.992
43.286,-115.570,-86.980,41.987
43.357,-118.838,-87.068,38.660
43.358,-117.018,-87.068,38.660
43.426,-115.831,-87.068,38.660
43.426,-122.020,-86.929,32.471
43.497,-113.390,-87.495,41.186
43.560,-113.217,-87.495,41.186
43.566,-128.174,-87.934,26.565
43.626,-128.791,-87.934,26.565
43.635,-102.580,-87.409,52.125
43.707,-94.612,-86.965,59.744
43.760,-94.014,-86.965,59.744
43.775,-112.079,-87.147,41.987
43.827,-112.955,-87.147,41.987
43.851,-131.135,-87.511,24.444
43.916,-106.837,-87.564,48.366
43.960,-106.349,-87.564,48.366
43.986,-109.616,-87.379,45.000
44.027,-108.082,-87.379,45.000
44.056,-115.386,-87.634,37.875
44.127,-115.325,-87.508,37.875
44.161,-115.964,-87.508,37.875
44.196,-112.135,-87.307,41.634
44.227,-113.312,-87.307,41.634
44.266,-113.769,-87.585,41.186
44.337,-121.261,-87.503,33.690
44.362,-122.754,-87.503,33.690
44.406,-121.547,-87.148,34.992
44.428,-123.771,-87.148,34.992
44.477,-120.810,-87.389,37.875
44.546,-117.822,-87.929,40.601
44.567,-121.367,-87.929,40.601
44.617,-121.323,-87.985,40.601
44.633,-123.734,-87.985,40.601
44.686,-119.769,-87.627,45.000
44.757,-124.148,-88.385,39.806
44.770,-124.399,-88.385,39.806
44.826,-123.567,-87.826,41.186
44.827,-122.775,-87.826,41.186
44.897,-131.611,-88.035,32.005
44.961,-128.675,-88.035,32.005
44.965,-123.965,-87.855,36.870
45.028,-121.612,-87.855,36.870
45.036,-131.912,-87.528,26.565
45.106,-120.012,-87.068,38.660
45.159,-118.416,-87.068,38.660
45.185,-115.449,-87.209,41.634
45.223,-114.166,-87.209,41.634
45.246,-120.820,-87.112,34.992
45.316,-122.215,-87.441,33.690
45.357,-121.468,-87.441,33.690
45.386,-110.197,-87.732,45.000
45.423,-109.233,-87.732,45.000
45.456,-105.310,-87.622,48.814
45.527,-113.052,-87.685,41.186
45.557,-112.671,-87.685,41.186
45.596,-117.460,-87.127,36.027
45.623,-117.240,-87.127,36.027
45.666,-123.135,-87.129,30.256
45.737,-111.247,-87.209,41.987
45.760,-110.476,-87.209,41.987
45.806,-104.371,-87.179,48.013
45.826,-103.185,-87.179,48.013
45.877,-112.650,-87.274,38.660
45.947,-119.662,-87.890,32.005
45.958,-120.354,-87.890,32.005
46.016,-123.260,-87.642,29.055
46.024,-124.282,-87.642,29.055
46.087,-121.333,-87.839,32.005
46.156,-114.688,-87.032,38.660
46.158,-116.153,-87.032,38.660
46.227,-119.038,-87.032,38.660
46.227,-112.579,-87.398,45.000
46.296,-116.620,-87.913,40.601
46.359,-119.182,-87.913,40.601
46.366,-119.155,-87.945,40.601
46.425,-120.660,-87.945,40.601
46.436,-100.786,-87.783,60.945
46.506,-106.756,-88.202,54.462
46.559,-105.108,-88.202,54.462
46.586,-101.761,-88.056,57.995
46.625,-99.703,-88.056,57.995
46.651,-116.236,-87.189,41.987
46.717,-116.228,-87.199,41.987
46.759,-112.858,-87.199,41.987
46.786,-127.857,-87.611,26.565
46.826,-125.971,-87.611,26.565
46.856,-122.443,-86.918,30.256
46.926,-114.783,-87.368,37.875
46.962,-114.536,-87.368,37.875
46.996,-102.244,-88.174,50.194
47.027,-101.577,-88.174,50.194
47.066,-95.250,-87.462,56.310
47.137,-110.425,-87.536,41.186
47.161,-110.919,-87.536,41.186
47.206,-103.561,-87.275,48.366
47.276,-99.034,-87.763,53.130
47.300,-99.423,-87.763,53.130
47.346,-113.647,-87.244,38.660
47.366,-114.498,-87.244,38.660
47.416,-112.369,-87.786,41.186
47.487,-111.695,-87.511,41.634
47.501,-111.717,-87.511,41.634
47.560,-113.711,-87.031,39.289
47.561,-113.057,-87.031,39.289
47.627,-114.886,-87.626,37.875
47.694,-113.804,-87.626,37.875
47.696,-110.506,-87.703,41.186
47.760,-110.217,-87.703,41.186
47.765,-110.201,-87.631,41.186
47.828,-110.924,-87.631,41.186
47.836,-110.502,-87.242,41.634
47.906,-118.412,-87.503,33.690
47.961,-119.790,-87.503,33.690
47.982,-118.610,-87.171,34.992
48.028,-122.142,-87.171,34.992
48.052,-118.634,-87.020,38.660
48.116,-115.539,-87.296,41.634
48.159,-118.240,-87.296,41.634
48.186,-110.898,-87.641,48.814
48.257,-107.516,-88.631,51.340
48.293,-109.210,-88.631,51.340
48.327,-120.344,-88.073,40.601
48.387,-120.709,-88.073,40.601
48.400,-127.730,-87.764,33.690
48.465,-120.217,-87.474,41.634
48.493,-118.642,-87.474,41.634
48.536,-118.662,-87.446,41.634
48.560,-115.415,-87.446,41.634
48.605,-124.587,-87.151,32.471
48.676,-123.209,-87.571,33.690
48.701,-120.508,-87.571,33.690
48.745,-123.259,-87.308,30.964
48.765,-122.003,-87.308,30.964
48.816,-124.340,-87.096,28.610
48.886,-117.954,-87.159,34.992
48.899,-116.780,-87.159,34.992
48.955,-115.082,-87.709,36.870
48.960,-115.016,-87.709,36.870
48.981,-119.079,-87.038,32.471
48.996,-109.959,-87.296,41.634
49.015,-116.670,-87.291,34.992
49.035,-109.996,-87.358,41.634
49.055,-120.054,-87.922,32.005
49.076,-116.700,-87.343,34.992
49.095,-117.859,-87.343,34.992
49.096,-115.500,-86.760,36.870
49.116,-124.344,-87.313,28.610
49.136,-93.150,-88.296,60.255
49.156,-116.364,-87.887,36.870
49.250,-116.309,-87.887,36.870
49.250,-108.110,-87.923,45.000
49.251,-112.690,-88.073,40.601
49.251,-113.777,-88.396,39.806
49.251,-108.399,-88.245,45.000
49.257,-113.766,-88.385,39.806
49.276,-116.573,-87.199,36.027
49.297,-117.446,-87.199,36.027
49.297,-112.021,-87.529,41.634
49.316,-120.301,-87.788,33.690
49.335,-117.194,-87.940,36.870
49.356,-112.692,-87.786,41.186
49.361,-111.573,-87.786,41.186
49.383,-107.384,-87.321,45.000
49.415,-110.318,-87.168,41.987
49.436,-107.588,-87.601,45.000
49.456,-117.548,-87.363,34.992
49.476,-113.720,-87.212,38.660
49.493,-114.424,-87.212,38.660
49.495,-124.604,-87.241,28.610
49.516,-120.641,-87.129,32.471
49.560,-120.064,-87.129,32.471
49.605,-112.088,-87.905,40.601
49.676,-111.410,-87.536,41.186
49.697,-111.589,-87.536,41.186
49.745,-117.785,-87.159,34.992
49.765,-120.089,-87.159,34.992
49.816,-118.053,-87.691,36.870
49.886,-118.031,-87.754,36.870
49.895,-120.475,-87.754,36.870
49.956,-138.516,-87.926,18.435
49.963,-140.700,-87.926,18.435
50.026,-132.642,-88.117,26.565
50.094,-133.303,-88.117,26.565
50.097,-123.403,-87.894,36.870
50.160,-122.604,-87.894,36.870
50.166,-127.258,-88.049,32.005
50.242,-127.268,-88.035,32.005
50.294,-125.545,-88.035,32.005
50.305,-127.631,-88.277,29.745
50.361,-126.029,-88.277,29.745
50.383,-127.507,-87.251,28.610
50.446,-125.132,-87.402,30.964
50.495,-123.728,-87.402,30.964
50.517,-128.106,-87.439,26.565
50.562,-127.135,-87.439,26.565
50.586,-119.994,-87.482,33.690
50.657,-124.036,-88.115,29.745
50.695,-123.886,-88.115,29.745
50.726,-119.705,-87.493,33.690
50.762,-120.175,-87.493,33.690
50.796,-104.556,-87.896,49.399
50.867,-108.932,-87.811,45.000
50.897,-108.879,-87.811,45.000
50.936,-94.559,-87.527,59.036
50.963,-95.058,-87.527,59.036
51.007,-91.132,-88.124,63.435
51.077,-101.304,-87.925,53.130
51.101,-100.534,-87.925,53.130
51.146,-111.804,-87.493,41.634
51.166,-111.962,-87.493,41.634
51.216,-116.988,-87.863,36.870
51.286,-125.019,-87.251,28.610
51.299,-124.185,-87.251,28.610
51.356,-123.904,-87.706,29.055
51.364,-122.967,-87.706,29.055
51.427,-102.612,-87.896,49.399
51.497,-110.765,-87.516,41.186
51.497,-110.846,-87.516,41.186
51.565,-111.904,-87.516,41.186
51.566,-103.621,-87.854,49.399
51.636,-117.223,-86.861,36.027
51.699,-120.275,-86.861,36.027
51.706,-129.275,-87.470,26.565
51.766,-131.086,-87.470,26.565
51.782,-130.738,-88.045,26.565
51.847,-116.937,-88.030,40.601
51.900,-117.722,-88.030,40.601
51.920,-117.352,-87.778,41.186
51.967,-116.197,-87.778,41.186
51.986,-125.028,-88.056,32.005
52.064,-112.563,-87.618,45.000
52.101,-111.488,-87.618,45.000
52.128,-114.926,-87.427,41.634
52.168,-113.555,-87.427,41.634
52.196,-118.171,-87.780,36.870
52.266,-120.199,-87.238,34.992
52.301,-118.019,-87.238,34.992
52.337,-122.763,-86.794,30.256
52.369,-121.308,-86.794,30.256
52.406,-109.963,-87.175,41.634
52.476,-102.838,-87.546,48.814
52.502,-102.180,-87.546,48.814
52.546,-90.076,-87.642,60.945
52.569,-90.632,-87.642,60.945
52.616,-102.785,-87.631,48.814
52.686,-106.766,-87.861,45.000
52.703,-107.030,-87.861,45.000
52.757,-98.865,-87.879,53.130
52.770,-98.872,-87.879,53.130
52.826,-106.605,-87.340,45.000
52.897,-106.831,-87.609,45.000
52.903,-105.845,-87.609,45.000
52.966,-97.886,-87.894,53.130
52.970,-97.828,-87.894,53.130
53.037,-122.016,-87.792,29.055
53.106,-121.434,-87.792,29.055
53.107,-119.380,-87.412,30.964
53.172,-119.766,-87.412,30.964
53.182,-130.776,-87.382,19.983
53.241,-131.106,-87.382,19.983
53.245,-120.182,-87.308,30.964
53.316,-114.254,-87.672,36.870
53.372,-115.647,-87.672,36.870
53.385,-100.621,-87.368,52.125
53.438,-102.687,-87.368,52.125
53.458,-102.665,-87.399,52.125
53.526,-116.125,-87.158,38.660
53.572,-118.472,-87.158,38.660
53.596,-104.899,-87.555,52.125
53.638,-105.204,-87.555,52.125
53.666,-93.867,-87.672,63.435
53.737,-91.014,-87.934,66.038
53.774,-89.515,-87.934,66.038
53.808,-106.788,-87.770,48.814
53.838,-105.683,-87.770,48.814
53.876,-109.576,-87.592,45.000
53.946,-117.470,-87.831,36.870
53.974,-115.464,-87.831,36.870
54.016,-123.832,-87.262,28.610
54.041,-122.898,-87.262,28.610
54.086,-116.538,-87.238,34.992
54.156,-113.653,-87.368,37.875
54.173,-111.948,-87.368,37.875
54.226,-119.486,-86.768,30.256
54.242,-118.987,-86.768,30.256
54.296,-107.218,-86.907,41.987
54.367,-104.134,-86.775,45.000
54.373,-103.295,-86.775,45.000
54.436,-110.921,-87.489,37.875
54.439,-111.591,-87.489,37.875
54.507,-100.729,-87.712,48.814
54.574,-101.682,-87.712,48.814
54.576,-108.716,-87.456,41.634
54.647,-111.590,-87.285,38.660
54.707,-111.222,-87.285,38.660
54.715,-105.055,-87.609,45.000
54.775,-104.830,-87.609,45.000
54.786,-104.810,-87.574,45.000
54.856,-104.784,-87.527,45.000
54.907,-105.184,-87.527,45.000
54.932,-108.499,-87.338,41.634
54.974,-109.469,-87.338,41.634
54.998,-114.278,-87.728,36.870
55.066,-116.096,-87.148,34.992
55.108,-117.422,-87.148,34.992
55.136,-107.473,-87.038,45.000
55.174,-109.277,-87.038,45.000
55.208,-105.853,-87.242,48.366
55.276,-112.829,-87.622,41.186
55.309,-115.065,-87.622,41.186
55.346,-111.352,-87.537,45.000
55.375,-111.457,-87.537,45.000
55.416,-106.731,-88.007,49.399
55.443,-108.147,-88.007,49.399
55.486,-108.115,-88.044,49.399
55.557,-116.455,-87.762,41.186
55.584,-116.103,-87.762,41.186
55.626,-118.906,-87.324,38.660
55.696,-132.736,-87.419,24.444
55.714,-130.095,-87.419,24.444
55.767,-130.127,-87.349,24.444
55.781,-128.191,-87.349,24.444
55.836,-124.111,-87.187,28.610
55.907,-114.868,-87.399,37.875
55.909,-113.864,-87.399,37.875
55.976,-127.275,-87.199,24.444
55.976,-127.238,-87.199,24.444
56.047,-115.537,-86.861,36.027
56.109,-115.308,-86.861,36.027
56.115,-95.220,-87.532,56.310
56.177,-96.117,-87.532,56.310
56.186,-100.261,-87.450,52.125
56.256,-103.725,-87.659,48.814
56.310,-102.622,-87.659,48.814
56.331,-110.386,-87.745,41.186
56.378,-109.613,-87.745,41.186
56.400,-119.835,-87.563,30.964
56.466,-114.113,-87.917,36.870
56.511,-114.213,-87.917,36.870
56.537,-112.985,-87.608,37.875
56.578,-112.600,-87.608,37.875
56.608,-108.718,-87.427,41.634
56.677,-136.610,-87.287,14.036
56.711,-136.147,-87.287,14.036
56.746,-125.180,-86.836,24.775
56.779,-125.845,-86.836,24.775
56.816,-125.839,-86.761,24.775
56.887,-111.963,-87.032,38.660
56.912,-112.909,-87.032,38.660
57.046,-113.629,-87.368,37.875
57.046,-115.084,-87.368,37.875
57.047,-98.285,-88.045,54.462
57.095,-114.406,-87.147,38.660
57.112,-117.657,-87.147,38.660
57.166,-123.725,-87.151,32.471
57.179,-125.284,-87.151,32.471
57.236,-120.444,-87.894,36.870
57.306,-126.466,-87.572,30.964
57.312,-127.309,-87.572,30.964
57.376,-135.611,-87.294,22.620
57.379,-134.272,-87.294,22.620
57.450,-119.959,-87.879,36.870
57.514,-118.988,-87.879,36.870
57.516,-124.999,-87.480,30.964
57.580,-122.034,-87.480,30.964
57.585,-114.446,-87.191,38.660
57.656,-111.459,-87.328,41.634
57.715,-110.100,-87.328,41.634
57.733,-113.062,-87.068,38.660
57.781,-112.897,-87.068,38.660
57.797,-112.172,-86.733,39.289
57.867,-118.221,-88.334,33.690
57.915,-118.105,-88.334,33.690
57.936,-98.290,-87.745,53.130
57.982,-98.444,-87.745,53.130
58.007,-106.438,-87.479,45.000
58.076,-102.726,-87.668,48.814
58.117,-102.215,-87.668,48.814
58.146,-91.216,-88.264,60.255
58.183,-91.404,-88.264,60.255
58.216,-99.007,-87.600,52.125
58.286,-94.930,-87.748,56.310
58.317,-93.951,-87.748,56.310
58.356,-105.617,-88.206,45.000
58.385,-105.061,-88.206,45.000
58.426,-118.824,-87.461,30.964
58.497,-114.672,-87.291,34.992
58.517,-115.571,-87.291,34.992
58.566,-97.515,-87.754,53.130
58.584,-97.464,-87.754,53.130
58.636,-119.607,-87.340,30.964
58.651,-120.304,-87.340,30.964
58.777,-120.302,-87.350,30.964
58.784,-123.083,-87.350,30.964
58.846,-100.924,-87.763,53.130
58.917,-86.994,-88.322,66.801
58.918,-89.141,-88.322,66.801
58.985,-89.677,-88.322,66.801
58.986,-90.821,-87.895,66.038
59.056,-104.921,-87.591,52.125
59.119,-105.823,-87.591,52.125
59.131,-116.489,-87.745,41.186
59.186,-115.632,-87.745,41.186
59.197,-123.028,-87.723,33.690
59.252,-120.263,-87.723,33.690
59.266,-132.010,-87.707,21.801
59.336,-109.002,-87.836,45.000
59.386,-107.828,-87.836,45.000
59.406,-120.758,-87.890,32.005
59.453,-120.218,-87.890,32.005
59.476,-111.026,-87.603,41.186
59.546,-114.326,-87.346,37.875
59.587,-113.521,-87.346,37.875
59.616,-102.601,-87.536,48.814
59.655,-102.729,-87.536,48.814
59.686,-106.653,-87.723,45.000
59.756,-109.831,-87.296,41.634
59.790,-110.059,-87.296,41.634
59.826,-123.216,-87.219,28.610
59.856,-122.104,-87.219,28.610
59.896,-109.002,-87.388,41.634
59.967,-105.775,-87.609,45.000
59.991,-105.889,-87.609,45.000
60.037,-105.648,-87.301,45.000
60.057,-105.105,-87.301,45.000
60.106,-94.015,-87.706,56.310
60.177,-98.115,-87.564,52.125
60.188,-97.449,-87.564,52.125
60.246,-104.444,-87.219,45.000
60.257,-104.135,-87.219,45.000
60.316,-101.063,-86.944,48.013
60.386,-104.108,-87.086,45.000
60.388,-104.039,-87.086,45.000
60.456,-120.396,-87.108,28.610
60.522,-120.463,-87.108,28.610
60.525,-110.499,-87.079,38.660
60.589,-112.480,-87.079,38.660
60.596,-109.718,-87.585,41.186
60.667,-109.415,-87.317,41.634
60.723,-111.885,-87.317,41.634
60.735,-111.856,-87.358,41.634
60.790,-112.090,-87.358,41.634
60.811,-131.270,-87.716,21.801
60.856,-131.225,-87.716,21.801
60.880,-124.048,-87.824,29.055
60.946,-111.936,-87.465,41.634
60.990,-111.094,-87.465,41.634
61.016,-111.367,-87.737,41.186
61.086,-114.179,-87.223,38.660
61.124,-113.282,-87.223,38.660
61.157,-115.980,-86.982,36.027
61.190,-114.281,-86.982,36.027
61.226,-113.324,-87.737,36.870
61.257,-112.856,-87.737,36.870
61.297,-104.747,-88.040,45.000
61.366,-108.048,-87.198,41.634
61.392,-107.927,-87.198,41.634
61.436,-115.989,-87.482,33.690
61.507,-125.847,-87.744,23.962
61.532,-125.986,-87.744,23.962
61.576,-123.472,-88.007,26.565
61.596,-124.615,-88.007,26.565
61.646,-121.935,-87.741,29.055
61.716,-118.147,-87.215,32.471
61.729,-118.683,-87.215,32.471
61.787,-96.074,-87.421,55.008
61.797,-96.382,-87.421,55.008
61.856,-106.374,-87.321,45.000
61.926,-104.939,-87.321,45.000
61.927,-107.863,-87.137,41.987
61.992,-108.355,-87.137,41.987
