time,Azimuth:,Pitch:,Roll:
30.634,-108.716,-87.131,45.000
30.698,-102.353,-87.180,51.340
30.767,-104.569,-87.180,51.340
30.767,-107.689,-87.770,48.814
30.833,-107.115,-87.770,48.814
30.844,-111.182,-87.997,45.000
30.908,-103.730,-87.725,52.125
30.967,-102.836,-87.725,52.125
30.979,-117.200,-87.676,37.875
31.035,-116.152,-87.676,37.875
31.047,-117.759,-87.189,36.027
31.117,-125.340,-87.303,28.610
31.167,-125.132,-87.303,28.610
31.188,-132.662,-86.861,21.038
31.234,-133.174,-86.861,21.038
31.257,-123.261,-87.318,30.964
31.327,-109.238,-87.356,45.000
31.368,-110.805,-87.356,45.000
31.398,-120.801,-87.124,34.992
31.434,-123.209,-87.124,34.992
31.467,-124.238,-87.503,33.690
31.537,-110.498,-87.038,48.013
31.568,-114.869,-87.038,48.013
31.607,-107.630,-87.382,55.008
31.637,-111.950,-87.382,55.008
31.677,-115.220,-88.379,50.194
31.748,-116.336,-88.141,49.399
31.768,-116.989,-88.141,49.399
31.817,-129.332,-87.997,36.870
31.836,-128.081,-87.997,36.870
31.887,-138.303,-87.713,26.565
31.958,-120.935,-87.331,45.000
31.968,-116.847,-87.331,45.000
32.027,-129.135,-87.946,32.005
32.035,-125.831,-87.946,32.005
32.097,-113.018,-87.750,45.000
32.168,-113.184,-87.323,45.000
32.168,-111.752,-87.323,45.000
32.235,-111.292,-87.323,45.000
32.237,-120.170,-86.770,36.027
32.308,-114.629,-87.151,41.634
32.368,-114.492,-87.151,41.634
32.379,-115.135,-87.526,41.186
32.435,-114.588,-87.526,41.186
32.447,-110.687,-87.469,45.000
32.518,-114.029,-87.378,41.634
32.569,-115.055,-87.378,41.634
32.597,-116.694,-88.073,40.601
32.636,-116.677,-88.073,40.601
32.661,-115.886,-87.841,41.186
32.727,-115.899,-87.856,41.186
32.769,-113.683,-87.856,41.186
32.797,-122.154,-87.315,32.471
32.835,-121.253,-87.315,32.471
32.867,-115.014,-87.353,38.660
32.937,-120.187,-87.663,33.690
32.971,-120.013,-87.663,33.690
33.007,-116.835,-87.728,36.870
33.037,-116.726,-87.728,36.870
33.077,-112.997,-87.845,40.601
33.148,-121.586,-87.768,32.005
33.169,-122.524,-87.768,32.005
33.218,-113.965,-87.845,40.601
33.237,-116.727,-87.845,40.601
33.287,-112.449,-87.750,45.000
33.357,-121.539,-88.127,35.538
33.368,-123.717,-88.127,35.538
33.427,-129.233,-88.290,29.745
33.435,-130.299,-88.290,29.745
33.497,-130.247,-88.339,29.745
33.568,-119.873,-88.147,40.601
33.568,-121.437,-88.147,40.601
33.636,-118.936,-88.147,40.601
33.637,-126.003,-87.826,33.690
33.708,-131.321,-87.382,28.610
33.768,-127.711,-87.382,28.610
33.777,-133.638,-87.243,22.620
33.836,-131.946,-87.243,22.620
33.847,-116.770,-87.489,37.875
33.917,-113.459,-87.565,41.186
33.968,-112.408,-87.565,41.186
33.992,-114.932,-86.996,38.660
34.035,-114.339,-86.996,38.660
34.059,-114.335,-86.983,38.660
34.127,-108.068,-87.334,45.000
34.169,-109.303,-87.334,45.000
34.197,-117.703,-87.709,36.870
34.235,-119.119,-87.709,36.870
34.269,-116.061,-86.859,39.289
34.337,-118.464,-86.772,36.870
34.370,-118.412,-86.772,36.870
34.407,-122.477,-87.772,33.690
34.437,-121.587,-87.772,33.690
34.477,-126.061,-88.374,29.745
34.547,-120.046,-87.504,34.992
34.571,-117.760,-87.504,34.992
34.619,-117.710,-87.431,34.992
34.637,-116.377,-87.431,34.992
34.687,-109.682,-87.437,41.634
34.757,-112.545,-87.169,38.660
34.768,-112.369,-87.169,38.660
34.827,-113.208,-87.378,37.875
34.836,-114.455,-87.378,37.875
34.897,-113.067,-86.680,39.289
34.968,-107.384,-86.337,45.000
34.968,-108.804,-86.337,45.000
35.036,-113.564,-86.337,45.000
35.037,-109.619,-87.198,48.366
35.108,-118.524,-86.495,39.806
35.168,-123.201,-86.495,39.806
35.176,-123.580,-87.233,38.660
35.236,-126.620,-87.233,38.660
35.247,-116.990,-87.456,48.366
35.317,-116.091,-87.826,48.814
35.369,-116.638,-87.826,48.814
35.483,-127.391,-87.709,37.875
35.484,-124.423,-87.709,37.875
35.484,-129.995,-87.343,32.471
35.530,-126.731,-87.158,36.027
35.570,-121.915,-87.158,36.027
35.596,-129.075,-87.323,28.610
35.636,-125.722,-87.323,28.610
35.667,-127.976,-86.417,26.565
35.686,-115.843,-87.056,38.660
35.707,-113.190,-87.536,41.186
35.726,-122.229,-87.786,32.005
35.747,-120.648,-87.472,33.690
35.766,-115.865,-86.983,38.660
35.772,-113.801,-86.983,38.660
35.788,-114.592,-87.291,37.875
35.806,-104.107,-87.151,48.366
35.827,-107.467,-86.977,45.000
35.837,-105.074,-86.977,45.000
35.846,-95.092,-87.112,55.008
35.866,-105.078,-86.989,45.000
35.887,-112.327,-87.325,37.875
35.907,-112.330,-87.335,37.875
35.927,-105.286,-87.695,45.000
35.946,-100.932,-87.879,49.399
35.969,-101.431,-87.585,48.814
35.970,-101.362,-87.585,48.814
35.987,-116.595,-87.581,33.690
36.006,-97.147,-87.780,53.130
36.027,-105.335,-87.828,45.000
36.042,-106.091,-87.828,45.000
36.046,-114.287,-87.806,36.870
36.066,-109.835,-87.694,41.186
36.087,-109.848,-87.712,41.186
36.108,-105.679,-87.311,45.000
36.127,-109.195,-87.456,41.634
36.146,-97.993,-87.925,53.130
36.166,-105.952,-87.653,45.000
36.170,-106.826,-87.653,45.000
36.187,-111.690,-88.107,40.601
36.206,-122.890,-88.339,29.745
36.227,-132.269,-87.589,19.983
36.242,-132.670,-87.589,19.983
36.246,-136.240,-87.865,16.699
36.266,-123.642,-87.917,29.055
36.287,-115.746,-87.976,36.870
36.307,-126.051,-87.753,26.565
36.327,-111.258,-87.849,41.186
36.347,-107.524,-87.982,45.000
36.366,-114.453,-87.668,37.875
36.370,-112.982,-87.668,37.875
36.387,-111.952,-87.353,38.660
36.406,-112.938,-87.608,37.875
36.426,-111.901,-87.285,38.660
36.442,-111.073,-87.285,38.660
36.446,-104.857,-87.592,45.000
36.466,-112.005,-87.546,37.875
36.487,-108.745,-87.685,41.186
36.508,-114.791,-87.312,34.992
36.526,-117.214,-87.073,32.471
36.546,-107.545,-86.968,41.987
36.569,-113.537,-86.923,36.027
36.569,-113.896,-86.923,36.027
36.586,-115.016,-87.216,34.992
36.607,-123.285,-86.403,26.565
36.626,-123.407,-86.878,26.565
36.642,-124.847,-86.878,26.565
36.668,-124.840,-87.387,26.565
36.687,-116.431,-87.148,34.992
36.707,-115.404,-86.796,36.027
36.727,-116.431,-87.136,34.992
36.746,-106.443,-87.038,45.000
36.766,-109.799,-87.209,41.634
36.769,-111.041,-87.209,41.634
36.786,-116.792,-88.005,35.538
36.807,-103.066,-87.862,49.399
36.827,-97.964,-87.997,54.462
36.842,-100.514,-87.997,54.462
36.846,-116.876,-87.044,38.660
36.868,-117.374,-87.409,37.875
36.886,-124.164,-87.382,30.964
36.907,-125.811,-87.706,29.055
36.927,-124.136,-87.422,30.964
36.946,-121.315,-87.636,33.690
36.967,-121.290,-87.671,33.690
36.971,-125.887,-87.671,33.690
36.986,-125.860,-87.697,33.690
37.008,-129.108,-88.290,29.745
37.027,-129.090,-88.308,29.745
37.038,-130.462,-88.308,29.745
37.046,-112.547,-87.778,48.814
37.068,-120.150,-88.094,40.601
37.087,-120.546,-88.396,39.806
37.107,-120.108,-88.127,40.601
37.126,-122.877,-87.409,38.660
37.146,-116.764,-87.397,45.000
37.168,-125.632,-87.219,36.027
37.169,-125.666,-87.219,36.027
37.187,-136.399,-87.555,24.444
37.207,-123.343,-87.685,37.875
37.227,-105.219,-87.788,56.310
37.241,-102.706,-87.788,56.310
37.246,-120.465,-87.372,38.660
37.268,-127.748,-87.581,30.964
37.287,-124.947,-87.748,33.690
37.306,-127.787,-87.536,30.964
37.326,-130.248,-87.323,28.610
37.347,-124.037,-87.363,34.992
37.367,-127.870,-87.442,30.964
37.373,-124.780,-87.442,30.964
37.388,-123.487,-87.914,32.005
37.407,-118.786,-87.754,36.870
37.427,-124.826,-87.361,30.964
37.438,-121.910,-87.361,30.964
37.446,-117.946,-87.205,34.992
37.467,-114.343,-87.044,38.660
37.487,-120.502,-86.966,32.471
37.507,-115.977,-87.643,36.870
37.527,-107.881,-87.667,45.000
37.547,-98.368,-87.964,54.462
37.568,-108.057,-86.989,45.000
37.569,-106.526,-86.989,45.000
37.586,-95.254,-87.430,56.310
37.607,-110.377,-87.464,41.186
37.627,-113.676,-87.291,37.875
37.638,-113.807,-87.291,37.875
37.646,-120.747,-87.230,30.964
37.667,-125.220,-87.344,26.565
37.687,-119.128,-86.929,32.471
37.707,-113.822,-87.335,37.875
37.727,-106.905,-88.032,45.000
37.746,-119.889,-87.821,32.005
37.768,-113.847,-87.409,37.875
37.769,-113.315,-87.409,37.875
37.787,-118.582,-87.061,32.471
37.807,-120.735,-86.894,30.256
37.827,-117.198,-86.813,33.690
37.841,-118.451,-86.813,33.690
37.846,-118.489,-86.861,33.690
37.868,-118.508,-86.885,33.690
37.887,-122.125,-87.022,30.256
37.907,-113.748,-87.264,38.660
37.927,-126.356,-87.638,26.565
37.947,-128.402,-87.466,24.444
37.968,-126.404,-87.705,26.565
37.969,-126.719,-87.705,26.565
37.986,-111.910,-87.802,41.186
38.008,-107.938,-87.686,45.000
38.026,-107.697,-87.434,45.000
38.037,-107.230,-87.434,45.000
38.046,-114.702,-87.701,37.875
38.068,-110.778,-87.581,41.634
38.087,-123.861,-87.909,29.055
38.106,-111.472,-87.841,41.186
38.127,-116.158,-87.229,36.027
38.146,-117.443,-87.486,34.992
38.167,-132.890,-87.580,19.983
38.173,-131.903,-87.580,19.983
38.189,-130.161,-87.765,21.801
38.207,-122.827,-87.840,29.055
38.227,-114.908,-87.847,36.870
38.238,-115.261,-87.847,36.870
38.246,-125.318,-87.091,26.565
38.267,-113.126,-87.202,38.660
38.287,-114.687,-86.723,36.870
38.307,-111.634,-86.562,39.806
38.327,-111.648,-86.588,39.806
38.346,-117.947,-86.801,33.690
38.368,-112.286,-86.810,39.289
38.369,-111.905,-86.810,39.289
38.387,-110.886,-87.896,40.601
38.406,-106.428,-87.723,45.000
38.427,-112.599,-87.032,38.660
38.437,-113.740,-87.032,38.660
38.446,-113.740,-87.008,38.660
38.467,-120.783,-86.420,31.608
38.492,-125.817,-86.866,26.565
38.507,-123.774,-87.048,28.610
38.526,-123.328,-87.574,29.055
38.547,-114.520,-87.346,37.875
38.568,-96.105,-87.493,56.310
38.568,-97.833,-87.493,56.310
38.588,-109.133,-87.367,45.000
38.607,-119.119,-87.182,34.992
38.627,-112.280,-86.932,41.987
38.642,-115.653,-86.932,41.987
38.646,-112.574,-87.097,45.000
38.667,-115.636,-86.956,41.987
38.691,-112.752,-86.863,45.000
38.707,-118.732,-87.180,38.660
38.727,-115.896,-87.668,41.186
38.746,-112.007,-87.836,45.000
38.767,-115.870,-87.703,41.186
38.770,-119.403,-87.703,41.186
38.793,-128.107,-87.961,32.005
38.807,-122.776,-87.555,37.875
38.835,-128.299,-87.245,32.471
38.836,-129.959,-87.245,32.471
38.846,-127.299,-87.477,34.992
38.867,-129.576,-88.070,32.005
38.906,-121.150,-88.121,40.601
38.993,-131.486,-88.357,29.745
38.994,-121.594,-88.414,39.806
38.995,-111.354,-88.436,50.194
38.995,-109.356,-88.436,50.194
38.996,-107.874,-88.717,51.340
39.007,-115.003,-87.989,45.000
39.026,-111.457,-87.826,48.814
39.037,-108.169,-87.826,48.814
39.046,-111.791,-87.960,45.000
39.068,-105.102,-87.634,52.125
39.157,-116.044,-88.037,40.601
39.171,-113.091,-88.037,40.601
39.227,-120.188,-87.590,33.690
39.241,-116.003,-87.590,33.690
39.297,-118.771,-87.340,30.964
39.367,-100.967,-87.516,48.814
39.369,-100.926,-87.516,48.814
39.436,-100.240,-87.516,48.814
39.437,-110.217,-86.920,38.660
39.508,-127.393,-87.473,21.801
39.570,-127.969,-87.473,21.801
39.577,-120.677,-87.603,29.055
39.637,-121.243,-87.603,29.055
39.646,-108.952,-87.622,41.186
39.719,-115.081,-88.148,35.538
39.769,-117.136,-88.148,35.538
39.794,-107.378,-87.938,45.000
39.836,-106.283,-87.938,45.000
39.859,-106.049,-87.670,45.000
39.927,-108.721,-87.239,41.987
39.970,-108.441,-87.239,41.987
39.997,-95.499,-87.458,55.008
40.037,-95.884,-87.458,55.008
40.069,-106.119,-87.869,45.000
40.136,-105.915,-87.440,45.000
40.169,-105.838,-87.440,45.000
40.207,-110.340,-87.888,40.601
40.236,-110.750,-87.888,40.601
40.277,-120.402,-87.286,30.964
40.347,-110.188,-87.546,41.186
40.369,-112.398,-87.546,41.186
40.417,-116.607,-87.728,36.870
40.442,-120.221,-87.728,36.870
40.487,-124.911,-87.856,32.005
40.557,-112.131,-87.836,45.000
40.575,-113.910,-87.836,45.000
40.627,-123.348,-87.127,36.027
40.642,-125.417,-87.127,36.027
40.697,-119.700,-87.818,41.186
40.768,-127.027,-87.788,33.690
40.769,-126.032,-87.788,33.690
40.836,-122.739,-87.788,33.690
40.837,-126.153,-88.357,29.745
40.908,-126.623,-87.108,30.256
40.970,-122.551,-87.108,30.256
40.976,-124.083,-87.283,28.610
41.037,-122.874,-87.283,28.610
41.047,-112.934,-87.079,38.660
41.118,-119.100,-86.990,32.471
41.170,-117.005,-86.990,32.471
41.192,-112.665,-87.682,36.870
41.237,-113.006,-87.682,36.870
41.258,-100.489,-87.836,49.399
41.327,-100.957,-87.536,48.814
41.370,-101.537,-87.536,48.814
41.397,-101.813,-87.253,48.366
41.437,-102.619,-87.253,48.366
41.468,-94.943,-87.627,56.310
41.538,-102.561,-87.737,48.814
41.570,-103.333,-87.737,48.814
41.607,-109.746,-87.199,41.987
41.637,-109.908,-87.199,41.987
41.677,-103.831,-87.219,48.013
41.748,-112.524,-87.052,39.289
41.770,-112.714,-87.052,39.289
41.817,-119.771,-87.266,32.471
41.841,-119.550,-87.266,32.471
41.887,-110.946,-87.694,41.186
41.958,-107.140,-87.759,45.000
41.971,-107.477,-87.759,45.000
42.028,-112.753,-88.218,39.806
42.042,-113.128,-88.218,39.806
42.097,-119.320,-87.482,33.690
42.167,-126.422,-87.419,26.565
42.169,-127.023,-87.419,26.565
42.237,-128.242,-87.419,26.565
42.237,-109.909,-87.732,45.000
42.308,-117.924,-87.737,36.870
42.370,-121.489,-87.737,36.870
42.377,-141.083,-87.727,16.699
42.438,-141.945,-87.727,16.699
42.447,-134.766,-87.934,23.962
42.517,-129.879,-87.871,29.055
42.571,-128.507,-87.871,29.055
42.595,-126.891,-87.606,30.964
42.638,-124.599,-87.606,30.964
42.659,-106.043,-88.101,49.399
42.727,-114.814,-88.015,40.601
42.770,-111.618,-88.015,40.601
42.797,-103.662,-87.659,48.814
42.837,-101.514,-87.659,48.814
42.869,-89.410,-87.632,60.945
42.937,-97.207,-87.663,53.130
42.971,-97.043,-87.663,53.130
43.007,-101.748,-87.151,48.366
43.037,-102.668,-87.151,48.366
43.078,-101.904,-87.854,49.399
43.147,-117.555,-87.503,33.690
43.170,-117.152,-87.503,33.690
43.218,-109.635,-87.594,41.186
43.243,-109.918,-87.594,41.186
43.287,-114.473,-87.839,36.870
43.357,-98.928,-87.634,52.125
43.373,-98.964,-87.634,52.125
43.427,-98.254,-87.969,53.130
43.439,-97.537,-87.969,53.130
43.497,-101.761,-87.834,48.814
43.568,-105.461,-87.661,45.000
43.570,-104.302,-87.661,45.000
43.637,-115.734,-87.706,33.690
43.638,-114.758,-87.706,33.690
43.707,-113.055,-88.112,35.538
43.771,-112.946,-88.112,35.538
43.776,-106.725,-87.264,41.634
43.838,-107.327,-87.264,41.634
43.856,-103.952,-87.398,45.000
43.917,-115.217,-87.472,33.690
43.971,-116.721,-87.472,33.690
43.992,-114.664,-88.013,35.538
44.038,-117.765,-88.013,35.538
44.058,-116.625,-87.763,36.870
44.127,-112.789,-87.977,40.601
44.147,-113.338,-88.305,39.806
44.168,-98.903,-88.155,54.462
44.171,-102.188,-88.155,54.462
44.191,-111.822,-87.877,45.000
44.210,-106.240,-88.331,50.194
44.227,-98.827,-88.013,57.995
44.243,-99.880,-88.013,57.995
44.246,-116.693,-87.794,41.186
44.269,-112.771,-87.968,45.000
44.291,-113.081,-87.670,45.000
44.310,-113.371,-87.388,45.000
44.327,-112.461,-88.264,45.000
44.348,-105.728,-88.690,51.340
44.368,-121.777,-88.259,35.538
44.370,-122.285,-88.259,35.538
44.391,-136.080,-87.789,21.801
44.410,-137.989,-87.580,19.983
44.427,-127.354,-87.572,30.964
44.449,-125.535,-87.572,30.964
44.450,-121.668,-87.468,34.992
44.467,-118.168,-87.343,38.660
44.486,-111.720,-87.618,45.000
44.507,-120.608,-88.175,35.538
44.527,-115.416,-87.694,41.186
44.547,-118.291,-87.180,38.660
44.567,-117.937,-86.835,39.289
44.570,-114.617,-86.835,39.289
44.587,-114.623,-86.822,39.289
44.608,-115.105,-87.114,38.660
44.626,-112.087,-87.275,41.634
44.637,-108.898,-87.275,41.634
44.646,-115.518,-87.216,34.992
44.667,-123.774,-87.943,26.565
44.688,-131.772,-88.539,18.435
44.707,-136.217,-88.080,14.036
44.727,-118.383,-87.804,32.005
44.746,-123.950,-86.878,26.565
44.767,-119.517,-87.252,30.964
44.770,-118.750,-87.252,30.964
44.788,-117.755,-87.749,32.005
44.807,-114.702,-87.100,34.992
44.826,-114.703,-87.112,34.992
44.837,-114.085,-87.112,34.992
44.846,-111.264,-87.335,37.875
44.867,-115.518,-87.462,33.690
44.887,-118.202,-87.286,30.964
44.907,-117.343,-87.839,32.005
44.926,-115.549,-87.552,33.690
44.947,-115.546,-87.542,33.690
44.968,-114.141,-87.270,34.992
44.970,-113.813,-87.270,34.992
44.990,-118.414,-86.930,30.256
45.007,-116.282,-87.129,32.471
45.027,-107.162,-87.358,41.634
45.037,-107.758,-87.358,41.634
45.046,-107.765,-87.369,41.634
45.066,-96.555,-87.831,53.130
45.087,-90.398,-87.518,59.036
45.107,-100.841,-87.770,48.814
45.127,-114.546,-88.202,35.538
45.147,-113.009,-87.940,36.870
45.167,-109.362,-88.101,40.601
45.170,-109.693,-88.101,40.601
45.187,-108.857,-87.802,41.186
45.207,-113.587,-87.199,36.027
45.227,-130.258,-87.598,19.983
45.237,-129.015,-87.598,19.983
45.246,-120.098,-87.429,28.610
45.355,-107.647,-87.810,41.186
45.356,-108.469,-88.107,40.601
45.356,-112.100,-87.932,36.870
45.357,-115.195,-87.772,33.690
45.357,-109.825,-87.334,38.660
45.367,-96.474,-87.600,52.125
45.372,-95.602,-87.600,52.125
45.386,-99.015,-87.745,48.814
45.406,-95.573,-87.555,52.125
45.427,-91.454,-87.663,56.310
45.439,-90.988,-87.663,56.310
45.446,-112.230,-87.332,34.992
45.467,-110.537,-87.814,36.870
45.487,-105.563,-87.358,41.634
45.507,-110.523,-87.780,36.870
45.527,-116.307,-87.382,30.964
45.547,-113.629,-87.552,33.690
45.568,-118.333,-87.642,29.055
45.570,-118.100,-87.642,29.055
45.587,-105.935,-87.575,41.186
45.606,-102.145,-87.741,45.000
45.626,-109.218,-87.378,37.875
45.637,-108.947,-87.378,37.875
45.646,-108.210,-87.020,38.660
45.667,-110.853,-86.848,36.027
45.686,-113.105,-87.493,33.690
45.707,-111.200,-87.997,35.538
45.726,-105.224,-87.186,41.634
45.747,-120.215,-87.398,26.565
45.767,-113.106,-87.482,33.690
45.770,-113.991,-87.482,33.690
45.790,-116.764,-87.308,30.964
45.807,-115.395,-87.014,32.471
45.826,-116.750,-87.340,30.964
45.837,-119.088,-87.340,30.964
45.846,-121.522,-87.153,28.610
45.867,-112.987,-87.737,36.870
45.887,-122.937,-88.014,26.565
45.907,-119.002,-87.461,30.964
45.927,-127.845,-87.664,21.801
45.946,-123.225,-87.593,26.565
45.967,-116.144,-87.706,33.690
45.971,-118.496,-87.706,33.690
45.990,-103.569,-87.754,48.814
46.007,-101.546,-88.361,50.194
46.027,-95.310,-88.498,56.310
46.037,-97.195,-88.498,56.310
46.046,-104.540,-88.087,49.399
46.067,-112.929,-87.826,41.186
46.087,-108.687,-88.264,45.000
46.107,-113.183,-88.121,40.601
46.126,-123.128,-87.624,30.964
46.146,-117.034,-87.947,36.870
46.167,-117.041,-87.940,36.870
46.170,-116.532,-87.940,36.870
46.187,-115.817,-87.651,37.875
46.207,-118.809,-87.468,34.992
46.227,-109.087,-87.379,45.000
46.237,-108.194,-87.379,45.000
46.246,-111.438,-87.484,41.634
46.267,-118.033,-87.402,34.992
46.286,-118.054,-87.373,34.992
46.307,-118.067,-87.353,34.992
46.327,-120.662,-87.173,32.471
46.347,-120.683,-87.140,32.471
46.367,-117.316,-86.970,36.027
46.370,-114.493,-86.970,36.027
46.389,-120.236,-86.857,30.256
46.407,-127.696,-87.023,22.620
46.427,-115.418,-87.205,34.992
46.437,-114.864,-87.205,34.992
46.446,-116.214,-86.685,33.690
46.467,-123.238,-87.419,26.565
46.486,-113.875,-86.796,36.027
46.508,-117.404,-86.916,32.471
46.526,-114.873,-87.112,34.992
46.546,-108.252,-87.140,41.634
46.567,-111.232,-86.996,38.660
46.570,-110.683,-86.996,38.660
46.587,-115.732,-87.451,33.690
46.607,-112.574,-87.634,36.870
46.626,-111.522,-87.335,37.875
46.638,-111.151,-87.335,37.875
46.646,-107.304,-87.175,41.634
46.667,-118.090,-87.275,30.964
46.687,-113.991,-87.182,34.992
46.706,-118.115,-87.340,30.964
46.726,-127.458,-87.582,21.801
46.746,-118.140,-87.402,30.964
46.767,-112.857,-86.959,36.027
46.770,-112.542,-86.959,36.027
46.787,-112.209,-87.789,36.870
46.807,-116.258,-87.140,32.471
46.826,-110.040,-87.212,38.660
46.838,-110.466,-87.212,38.660
46.846,-108.311,-87.712,41.186
46.867,-109.143,-88.015,40.601
46.887,-108.318,-87.720,41.186
46.908,-111.548,-87.573,37.875
46.926,-107.653,-87.456,41.634
46.947,-115.911,-87.731,33.690
46.966,-115.918,-87.739,33.690
46.970,-117.080,-87.739,33.690
46.987,-97.609,-87.917,53.130
47.007,-113.995,-87.910,36.870
47.026,-115.529,-87.458,34.992
47.038,-114.216,-87.458,34.992
47.046,-110.420,-87.353,38.660
47.066,-110.398,-87.324,38.660
47.087,-106.428,-86.917,42.274
47.108,-106.937,-87.199,41.987
47.126,-112.940,-87.158,36.027
47.146,-108.181,-87.762,41.186
47.166,-115.152,-86.942,33.690
47.170,-115.501,-86.942,33.690
47.186,-111.636,-87.573,37.875
47.207,-110.651,-87.244,38.660
47.226,-114.414,-87.343,34.992
47.237,-112.804,-87.343,34.992
47.246,-121.353,-87.547,26.565
47.266,-119.190,-87.230,28.610
47.286,-117.420,-86.894,30.256
47.307,-111.627,-86.947,36.027
47.326,-109.936,-87.430,37.875
47.346,-99.358,-87.275,48.366
47.371,-99.602,-87.275,48.366
47.387,-119.352,-87.119,28.610
47.407,-117.014,-87.318,30.964
47.427,-109.286,-87.032,38.660
47.438,-110.275,-87.032,38.660
47.466,-97.648,-87.020,51.340
47.486,-103.895,-87.367,45.000
47.506,-113.896,-87.182,34.992
47.526,-111.931,-87.682,36.870
47.546,-113.898,-87.171,34.992
47.571,-116.376,-87.171,34.992
47.637,-121.195,-86.845,30.256
47.638,-124.121,-86.845,30.256
47.707,-106.592,-87.027,48.013
47.771,-107.856,-87.027,48.013
47.776,-116.502,-86.907,39.289
47.838,-116.526,-86.907,39.289
47.850,-104.338,-87.285,51.340
47.917,-114.083,-88.087,40.601
47.973,-113.370,-88.087,40.601
47.992,-113.896,-88.367,39.806
48.039,-112.088,-88.367,39.806
48.057,-114.511,-87.617,37.875
48.127,-120.069,-87.969,32.005
48.172,-117.889,-87.969,32.005
48.200,-115.186,-87.312,34.992
48.239,-113.580,-87.312,34.992
48.267,-114.945,-86.737,33.690
48.338,-109.959,-87.044,38.660
48.372,-108.264,-87.044,38.660
48.407,-101.965,-87.377,45.000
48.439,-101.701,-87.377,45.000
48.477,-113.099,-87.493,33.690
48.548,-111.699,-87.238,34.992
48.572,-112.852,-87.238,34.992
48.617,-121.533,-87.509,26.565
48.642,-123.641,-87.509,26.565
48.687,-108.967,-87.720,41.186
48.758,-105.037,-87.609,45.000
48.776,-104.555,-87.609,45.000
48.827,-120.904,-87.887,29.055
48.840,-120.488,-87.887,29.055
48.898,-118.360,-87.598,30.964
48.967,-130.937,-87.308,18.435
48.976,-130.273,-87.308,18.435
49.037,-113.520,-87.343,34.992
49.039,-113.488,-87.343,34.992
49.107,-113.479,-87.312,34.992
49.187,-114.134,-87.312,34.992
49.187,-110.448,-87.091,38.660
49.239,-111.105,-87.091,38.660
49.246,-115.976,-87.482,33.690
49.317,-111.126,-86.983,38.660
49.373,-112.067,-86.983,38.660
49.390,-109.020,-87.198,41.634
49.440,-110.409,-87.198,41.634
49.457,-119.520,-87.038,32.471
49.527,-113.887,-87.499,37.875
49.574,-116.329,-87.499,37.875
49.600,-116.262,-87.573,37.875
49.641,-117.237,-87.573,37.875
49.667,-98.901,-87.739,56.310
49.738,-114.053,-88.094,40.601
49.773,-113.140,-88.094,40.601
49.807,-120.235,-87.748,33.690
49.840,-117.670,-87.748,33.690
49.877,-113.095,-87.254,38.660
49.948,-118.264,-86.813,33.690
49.988,-115.868,-86.813,33.690
50.017,-119.247,-86.857,30.256
50.040,-118.296,-86.857,30.256
50.087,-116.975,-86.478,31.608
50.157,-110.664,-87.346,37.875
50.173,-110.760,-87.346,37.875
50.227,-106.972,-87.198,41.634
50.337,-107.187,-87.198,41.634
50.338,-103.877,-87.377,45.000
50.368,-109.385,-86.785,39.289
50.372,-108.671,-86.785,39.289
50.437,-112.114,-87.040,36.027
50.439,-113.163,-87.040,36.027
50.507,-111.689,-87.591,37.875
50.573,-112.221,-87.591,37.875
50.576,-108.333,-87.474,41.634
50.640,-108.339,-87.474,41.634
50.646,-117.491,-87.295,32.471
50.716,-104.648,-87.035,45.000
50.773,-104.599,-87.035,45.000
50.787,-113.659,-87.073,36.027
50.839,-112.519,-87.073,36.027
50.856,-115.010,-87.609,33.690
50.927,-111.857,-87.754,36.870
50.973,-112.056,-87.754,36.870
50.999,-117.945,-87.318,30.964
51.040,-119.130,-87.318,30.964
51.067,-123.484,-87.398,26.565
51.138,-116.379,-87.513,33.690
51.173,-118.547,-87.513,33.690
51.207,-125.613,-87.429,26.565
51.240,-128.012,-87.429,26.565
51.277,-120.916,-87.609,33.690
51.348,-134.419,-87.452,19.983
51.374,-134.839,-87.452,19.983
51.417,-119.084,-88.175,35.538
51.440,-119.392,-88.175,35.538
51.487,-107.393,-87.493,48.366
51.557,-106.675,-87.778,48.814
51.573,-104.909,-87.778,48.814
51.627,-117.711,-88.162,35.538
51.640,-117.326,-88.162,35.538
51.696,-126.504,-87.547,26.565
51.767,-124.678,-87.176,28.610
51.772,-121.355,-87.176,28.610
51.838,-112.097,-87.409,37.875
51.841,-110.130,-87.409,37.875
51.907,-118.940,-87.642,29.055
51.974,-118.965,-87.642,29.055
51.978,-102.818,-87.026,45.000
52.041,-101.885,-87.026,45.000
52.047,-108.268,-87.044,38.660
52.117,-101.914,-87.086,45.000
52.174,-102.286,-87.086,45.000
52.209,-89.808,-87.898,57.995
52.240,-90.635,-87.898,57.995
52.257,-103.159,-87.271,45.000
52.328,-106.728,-87.484,41.634
52.375,-107.230,-87.484,41.634
52.400,-115.466,-87.731,33.690
52.441,-114.854,-87.731,33.690
52.468,-107.320,-87.778,41.186
52.538,-114.349,-86.965,33.690
52.574,-114.464,-86.965,33.690
52.607,-113.331,-87.343,34.992
52.627,-112.135,-87.028,36.027
52.641,-111.511,-87.028,36.027
52.648,-102.644,-87.518,45.000
