time,Azimuth:,Pitch:,Roll:
30.747,-139.178,-88.283,35.538
30.781,-135.998,-88.283,35.538
30.815,-147.417,-88.000,23.962
30.885,-136.069,-88.202,35.538
30.915,-129.991,-88.202,35.538
30.955,-128.893,-87.847,36.870
30.981,-125.232,-87.847,36.870
31.025,-131.204,-87.340,30.964
31.096,-124.362,-87.314,37.875
31.122,-122.753,-87.314,37.875
31.165,-111.820,-87.453,48.814
31.181,-111.649,-87.453,48.814
31.306,-107.378,-87.653,53.130
31.330,-107.620,-87.653,53.130
31.376,-129.062,-87.881,32.005
31.387,-130.368,-87.881,32.005
31.446,-130.427,-87.976,32.005
31.515,-131.995,-87.976,32.005
31.515,-118.707,-87.923,45.000
31.581,-118.568,-87.923,45.000
31.584,-118.408,-87.727,45.000
31.656,-103.540,-88.374,60.255
31.714,-101.934,-88.374,60.255
31.725,-121.576,-88.127,40.601
31.781,-120.855,-88.127,40.601
31.805,-116.190,-87.601,45.000
31.865,-122.433,-87.233,38.660
31.914,-122.952,-87.233,38.660
31.937,-129.142,-87.061,32.471
31.981,-129.766,-87.061,32.471
32.006,-135.638,-87.355,26.565
32.076,-113.915,-87.175,48.366
32.114,-114.611,-87.175,48.366
32.145,-121.575,-87.526,41.186
32.190,-124.850,-87.526,41.186
32.219,-114.234,-87.399,52.125
32.284,-128.115,-87.479,37.875
32.314,-131.817,-87.479,37.875
32.361,-132.382,-87.902,36.870
32.383,-135.062,-87.902,36.870
32.424,-134.391,-87.634,37.875
32.495,-127.485,-87.703,45.000
32.516,-127.318,-87.703,45.000
32.564,-138.008,-87.826,33.690
32.583,-134.773,-87.826,33.690
32.635,-131.607,-87.925,36.870
32.705,-143.936,-87.475,24.444
32.719,-140.169,-87.475,24.444
32.775,-131.057,-87.645,33.690
32.786,-127.253,-87.645,33.690
32.845,-132.404,-87.153,28.610
32.915,-130.988,-87.153,28.610
32.915,-122.743,-87.653,36.870
32.981,-122.857,-87.653,36.870
32.984,-121.742,-87.280,37.875
33.056,-118.468,-87.485,41.186
33.114,-118.375,-87.485,41.186
33.124,-133.193,-87.439,26.565
33.181,-134.485,-87.439,26.565
33.205,-119.702,-87.650,41.186
33.265,-106.681,-88.189,54.462
33.315,-107.275,-88.189,54.462
33.339,-121.238,-88.114,40.601
33.381,-120.306,-88.114,40.601
33.405,-128.036,-87.381,32.471
33.476,-115.763,-88.011,45.000
33.514,-114.247,-88.011,45.000
33.548,-114.013,-87.661,45.000
33.581,-113.240,-87.661,45.000
33.616,-119.462,-87.274,38.660
33.685,-109.920,-87.049,48.013
33.715,-111.943,-87.049,48.013
33.755,-121.340,-87.091,38.660
33.781,-121.328,-87.091,38.660
33.825,-121.333,-87.020,38.660
33.896,-110.561,-87.827,49.399
33.922,-112.818,-87.827,49.399
33.965,-121.075,-87.536,41.186
33.986,-124.423,-87.536,41.186
34.035,-124.394,-87.575,41.186
34.105,-120.205,-88.152,45.000
34.119,-124.428,-88.152,45.000
34.176,-124.980,-87.644,45.000
34.183,-126.201,-87.644,45.000
34.245,-129.676,-87.818,41.186
34.314,-128.912,-87.818,41.186
34.315,-125.017,-87.997,45.000
34.381,-123.042,-87.997,45.000
34.384,-130.257,-87.693,37.875
34.455,-138.658,-87.871,29.055
34.515,-132.895,-87.871,29.055
34.525,-117.385,-87.601,45.000
34.581,-115.528,-87.601,45.000
34.605,-111.732,-87.622,48.814
34.665,-128.357,-87.830,32.005
34.714,-126.515,-87.830,32.005
34.735,-127.551,-87.206,30.964
34.781,-126.472,-87.206,30.964
34.805,-124.878,-86.916,32.471
34.876,-127.071,-86.755,30.256
34.914,-127.064,-86.755,30.256
34.945,-118.693,-87.091,38.660
34.981,-119.857,-87.091,38.660
35.015,-122.507,-87.040,36.027
35.086,-113.599,-87.350,45.000
35.114,-114.052,-87.350,45.000
35.155,-106.340,-87.955,53.130
35.181,-105.445,-87.955,53.130
35.225,-109.368,-88.147,49.399
35.296,-126.936,-88.077,32.005
35.321,-125.442,-88.077,32.005
35.365,-125.409,-88.021,32.005
35.385,-124.049,-88.021,32.005
35.436,-123.242,-87.204,32.471
35.505,-120.729,-87.291,34.992
35.519,-120.873,-87.291,34.992
35.575,-126.303,-88.138,29.745
35.586,-128.116,-88.138,29.745
35.645,-124.166,-88.314,33.690
35.715,-126.951,-88.314,33.690
35.716,-125.241,-87.997,35.538
35.781,-128.315,-87.997,35.538
35.784,-127.224,-87.700,36.870
35.856,-127.173,-87.772,36.870
35.915,-130.425,-87.772,36.870
35.925,-138.783,-87.303,28.610
35.982,-141.301,-87.303,28.610
36.001,-136.036,-87.756,33.690
36.065,-148.209,-88.259,20.556
36.114,-147.286,-88.259,20.556
36.135,-136.374,-88.084,32.005
36.182,-133.983,-88.084,32.005
36.205,-121.389,-87.968,45.000
36.276,-106.034,-88.296,60.255
36.315,-103.778,-88.296,60.255
36.345,-116.146,-87.388,48.366
36.381,-112.275,-87.388,48.366
36.415,-125.581,-87.249,34.992
36.486,-130.378,-86.755,30.256
36.515,-128.257,-86.755,30.256
36.555,-117.351,-87.474,41.186
36.582,-117.682,-87.474,41.186
36.625,-113.909,-87.686,45.000
36.696,-109.544,-87.862,49.399
36.721,-110.229,-87.862,49.399
36.765,-101.600,-87.881,57.995
36.785,-102.009,-87.881,57.995
36.835,-118.857,-87.712,41.186
36.905,-103.634,-87.788,56.310
36.918,-105.080,-87.788,56.310
36.976,-107.314,-88.240,54.462
36.986,-106.757,-88.240,54.462
37.045,-112.404,-87.572,48.366
37.115,-111.251,-87.572,48.366
37.116,-114.561,-87.416,45.000
37.182,-113.444,-87.416,45.000
37.184,-109.242,-88.052,49.399
37.256,-117.380,-87.712,41.186
37.315,-118.145,-87.712,41.186
37.324,-114.303,-87.479,45.000
37.383,-114.839,-87.479,45.000
37.498,-129.602,-86.768,30.256
37.498,-121.223,-87.008,38.660
37.516,-124.266,-87.008,38.660
37.542,-121.250,-87.209,41.634
37.582,-125.803,-87.209,41.634
37.605,-125.990,-87.546,41.186
37.675,-134.688,-87.922,32.005
37.715,-138.774,-87.922,32.005
37.745,-134.113,-87.871,36.870
37.781,-134.842,-87.871,36.870
37.815,-127.189,-87.686,45.000
37.886,-134.747,-87.969,36.870
37.916,-133.457,-87.969,36.870
37.955,-136.686,-87.796,33.690
37.983,-134.004,-87.796,33.690
38.025,-134.028,-87.764,33.690
38.095,-122.922,-87.869,45.000
38.121,-117.643,-87.869,45.000
38.165,-117.667,-87.828,45.000
38.185,-115.094,-87.828,45.000
38.235,-125.176,-87.227,34.992
38.305,-124.240,-86.822,36.027
38.318,-121.224,-86.822,36.027
38.378,-124.788,-86.890,32.471
38.388,-123.437,-86.890,32.471
38.445,-119.827,-86.809,36.027
38.516,-110.980,-87.398,45.000
38.516,-110.587,-87.398,45.000
38.583,-112.036,-87.398,45.000
38.585,-122.121,-87.281,34.992
38.656,-116.160,-87.745,41.186
38.716,-116.691,-87.745,41.186
38.725,-125.233,-87.315,32.471
38.783,-124.955,-87.315,32.471
38.801,-128.867,-87.909,29.055
38.865,-117.296,-88.127,40.601
38.916,-116.601,-88.127,40.601
38.935,-124.364,-87.315,32.471
38.983,-123.278,-87.315,32.471
39.005,-124.871,-87.499,30.964
39.076,-123.207,-87.129,32.471
39.116,-124.650,-87.129,32.471
39.145,-126.833,-86.857,30.256
39.183,-128.087,-86.857,30.256
39.216,-128.092,-86.794,30.256
39.285,-122.345,-86.796,36.027
39.317,-123.735,-86.796,36.027
39.355,-121.697,-87.378,37.875
39.384,-124.463,-87.378,37.875
39.426,-128.446,-87.542,33.690
39.496,-124.381,-87.499,37.875
39.520,-127.835,-87.499,37.875
39.565,-129.499,-88.202,35.538
39.585,-129.644,-88.202,35.538
39.635,-127.916,-87.651,37.875
39.706,-127.899,-87.668,37.875
39.720,-127.332,-87.668,37.875
39.776,-132.661,-88.077,32.005
39.786,-130.538,-88.077,32.005
39.845,-121.781,-87.770,41.186
39.916,-125.202,-87.536,37.875
39.917,-121.717,-87.536,37.875
39.984,-119.957,-87.536,37.875
39.985,-117.164,-87.945,40.601
40.056,-103.331,-88.037,54.462
40.116,-102.206,-88.037,54.462
40.125,-104.490,-87.314,52.125
40.183,-104.368,-87.314,52.125
40.202,-108.081,-87.140,48.366
40.265,-121.553,-87.182,34.992
40.317,-121.516,-87.182,34.992
40.335,-115.449,-87.565,41.186
40.384,-117.010,-87.565,41.186
40.405,-106.919,-86.953,50.711
40.475,-102.964,-87.458,55.008
40.517,-103.862,-87.458,55.008
40.545,-103.892,-87.495,55.008
40.584,-102.534,-87.495,55.008
40.615,-112.579,-87.416,45.000
40.686,-122.759,-88.253,35.538
40.718,-121.285,-88.253,35.538
40.755,-121.427,-87.440,34.992
40.784,-120.375,-87.440,34.992
40.826,-119.188,-87.005,36.027
40.895,-118.583,-87.745,36.870
40.917,-119.906,-87.745,36.870
40.965,-118.863,-87.378,37.875
40.984,-120.429,-87.378,37.875
41.034,-124.579,-87.472,33.690
41.105,-121.387,-87.663,36.870
41.117,-123.237,-87.663,36.870
41.174,-119.010,-87.575,41.186
41.183,-122.645,-87.575,41.186
41.245,-125.450,-87.102,38.660
41.315,-122.329,-87.408,41.634
41.317,-125.871,-87.408,41.634
41.383,-128.073,-87.408,41.634
41.384,-111.453,-88.035,57.995
41.455,-118.701,-88.402,50.194
41.518,-119.526,-88.402,50.194
41.532,-128.868,-87.849,41.186
41.585,-126.065,-87.849,41.186
41.601,-125.867,-87.520,41.634
41.665,-133.498,-87.689,33.690
41.718,-128.964,-87.689,33.690
41.735,-131.759,-87.412,30.964
41.785,-128.800,-87.412,30.964
41.805,-131.170,-87.176,28.610
41.876,-122.888,-87.672,36.870
41.918,-122.209,-87.672,36.870
41.945,-117.008,-86.831,41.987
41.985,-115.973,-86.831,41.987
42.016,-120.276,-87.335,37.875
42.085,-118.606,-88.218,39.806
42.117,-119.083,-88.218,39.806
42.155,-109.263,-87.921,49.399
42.184,-110.249,-87.921,49.399
42.227,-124.484,-87.373,34.992
42.295,-114.307,-87.360,45.000
42.318,-113.992,-87.360,45.000
42.365,-123.021,-87.219,36.027
42.384,-123.372,-87.219,36.027
42.435,-110.432,-88.114,49.399
42.506,-114.359,-87.379,45.000
42.519,-113.793,-87.379,45.000
42.576,-114.065,-87.884,45.000
42.584,-113.740,-87.884,45.000
42.646,-119.899,-87.180,38.660
42.715,-118.531,-86.495,39.806
42.717,-119.652,-86.495,39.806
42.785,-114.491,-87.062,45.000
42.786,-115.415,-87.062,45.000
42.855,-119.107,-87.546,41.186
42.919,-119.966,-87.546,41.186
42.934,-123.309,-87.378,37.875
42.986,-126.027,-87.378,37.875
43.001,-131.437,-87.848,32.005
43.066,-118.245,-88.424,45.000
43.118,-120.780,-88.424,45.000
43.135,-134.038,-87.204,32.471
43.185,-135.389,-87.204,32.471
43.205,-126.456,-87.794,41.186
43.275,-117.029,-88.402,50.194
43.319,-117.498,-88.402,50.194
43.345,-113.449,-88.240,54.462
43.386,-110.189,-88.240,54.462
43.415,-133.762,-87.563,30.964
43.486,-129.105,-87.095,36.027
43.519,-125.573,-87.095,36.027
43.556,-125.617,-86.970,36.027
43.586,-124.020,-86.970,36.027
43.626,-126.367,-86.737,33.690
43.696,-123.118,-87.643,36.870
43.719,-122.677,-87.643,36.870
43.765,-117.832,-87.140,41.634
43.785,-117.441,-87.140,41.634
43.836,-101.256,-87.813,57.995
43.906,-114.400,-88.071,45.000
43.919,-114.118,-88.071,45.000
43.975,-122.171,-87.789,36.870
43.986,-123.072,-87.789,36.870
44.046,-117.960,-87.427,41.634
44.115,-108.051,-87.343,51.340
44.118,-107.376,-87.343,51.340
44.186,-118.070,-87.826,41.186
44.186,-118.057,-87.826,41.186
44.255,-120.304,-87.381,38.660
44.319,-118.817,-87.381,38.660
44.331,-126.704,-87.545,30.964
44.386,-125.863,-87.545,30.964
44.398,-136.933,-87.471,19.983
44.464,-125.822,-87.412,30.964
44.520,-126.269,-87.412,30.964
44.535,-126.266,-87.371,30.964
44.587,-127.760,-87.371,30.964
44.605,-129.615,-87.623,29.055
44.675,-121.840,-87.663,36.870
44.719,-125.242,-87.663,36.870
44.745,-128.438,-87.523,33.690
44.787,-130.514,-87.523,33.690
44.815,-137.755,-87.000,26.565
44.885,-137.734,-87.035,26.565
44.920,-141.079,-87.035,26.565
44.956,-138.112,-87.832,29.055
44.987,-139.167,-87.832,29.055
45.026,-141.319,-88.170,26.565
45.095,-146.191,-87.781,21.801
45.119,-145.010,-87.781,21.801
45.165,-140.157,-88.144,26.565
45.186,-136.996,-88.144,26.565
45.235,-133.038,-87.536,30.964
45.306,-133.093,-87.442,30.964
45.320,-130.336,-87.442,30.964
45.375,-127.607,-87.552,33.690
45.386,-124.891,-87.552,33.690
45.445,-123.633,-87.182,34.992
45.516,-124.899,-87.472,33.690
45.520,-123.691,-87.472,33.690
45.585,-128.363,-87.594,29.055
45.587,-127.336,-87.594,29.055
45.697,-111.175,-87.388,45.000
45.720,-109.834,-87.388,45.000
45.732,-110.156,-87.900,45.000
45.786,-110.685,-87.900,45.000
45.795,-106.661,-87.677,48.814
45.865,-106.372,-88.059,49.399
45.920,-106.350,-88.059,49.399
45.935,-106.737,-87.818,48.814
45.986,-106.368,-87.818,48.814
46.005,-99.363,-88.530,56.310
46.075,-105.987,-88.101,49.399
46.119,-104.800,-88.101,49.399
46.149,-116.131,-87.591,37.875
46.186,-116.368,-87.591,37.875
46.215,-120.594,-87.645,33.690
46.286,-127.581,-86.964,26.565
46.320,-127.058,-86.964,26.565
46.355,-121.147,-86.990,32.471
46.387,-122.189,-86.990,32.471
46.425,-119.655,-87.159,34.992
46.495,-127.983,-87.408,26.565
46.520,-130.317,-87.408,26.565
46.565,-119.175,-87.420,37.875
46.587,-122.021,-87.420,37.875
46.644,-131.174,-87.241,28.610
46.705,-128.730,-87.471,30.964
46.720,-131.767,-87.471,30.964
46.776,-130.487,-87.256,32.471
46.786,-131.118,-87.256,32.471
46.846,-118.287,-87.953,45.000
46.915,-111.629,-87.643,52.125
46.920,-110.097,-87.643,52.125
46.986,-116.839,-87.916,45.000
46.987,-114.194,-87.916,45.000
47.055,-121.475,-87.536,37.875
47.120,-119.548,-87.536,37.875
47.132,-108.665,-87.631,48.814
47.187,-107.404,-87.631,48.814
47.199,-121.227,-87.205,34.992
47.265,-111.305,-86.749,45.000
47.321,-110.514,-86.749,45.000
47.335,-123.694,-87.795,32.005
47.388,-123.850,-87.795,32.005
47.405,-106.832,-87.526,48.814
47.475,-120.637,-87.238,34.992
47.521,-120.281,-87.238,34.992
47.545,-117.479,-87.450,37.875
47.588,-118.649,-87.450,37.875
47.615,-125.689,-87.451,30.964
47.686,-125.769,-87.572,30.964
47.721,-125.953,-87.572,30.964
47.755,-114.474,-87.229,41.987
47.789,-113.497,-87.229,41.987
47.825,-111.138,-88.245,45.000
47.896,-124.129,-88.028,32.005
47.922,-123.779,-88.028,32.005
47.965,-114.360,-87.712,41.186
47.988,-114.702,-87.712,41.186
48.035,-110.803,-87.469,45.000
48.106,-105.810,-88.218,50.194
48.121,-106.598,-88.218,50.194
48.175,-106.597,-88.203,50.194
48.187,-107.066,-88.203,50.194
48.245,-138.850,-87.068,18.435
48.316,-104.258,-87.691,53.130
48.321,-106.992,-87.691,53.130
48.385,-115.018,-87.759,45.000
48.388,-116.867,-87.759,45.000
48.455,-124.852,-87.772,36.870
48.523,-126.682,-87.772,36.870
48.525,-129.859,-87.671,33.690
48.590,-130.718,-87.671,33.690
48.603,-126.693,-87.608,37.875
48.665,-132.537,-88.798,30.964
48.722,-130.529,-88.798,30.964
48.735,-122.112,-88.373,39.806
48.789,-120.230,-88.373,39.806
48.805,-115.363,-87.908,45.000
48.876,-129.440,-87.451,30.964
48.923,-126.996,-87.451,30.964
48.945,-116.471,-87.307,41.634
48.990,-114.147,-87.307,41.634
49.015,-120.777,-87.205,34.992
49.086,-115.141,-87.836,40.601
49.122,-114.227,-87.836,40.601
49.155,-102.598,-87.346,52.125
49.189,-102.514,-87.346,52.125
49.228,-109.834,-87.723,45.000
49.295,-112.555,-86.992,41.987
49.322,-112.739,-86.992,41.987
49.366,-121.516,-87.627,33.690
49.391,-122.760,-87.627,33.690
49.435,-118.450,-87.546,37.875
49.506,-103.315,-87.925,53.130
49.526,-103.520,-87.925,53.130
49.575,-100.190,-87.756,56.310
49.589,-98.222,-87.756,56.310
49.645,-112.823,-87.493,41.634
49.716,-105.760,-87.762,48.814
49.722,-104.874,-87.762,48.814
49.785,-118.597,-87.343,34.992
49.789,-119.492,-87.343,34.992
49.856,-123.552,-87.382,30.964
49.924,-124.635,-87.382,30.964
49.924,-106.801,-87.555,48.814
49.990,-108.074,-87.555,48.814
49.994,-115.044,-86.895,41.987
50.066,-121.902,-87.182,34.992
50.123,-124.095,-87.182,34.992
50.135,-123.127,-88.037,35.538
50.190,-124.604,-88.037,35.538
50.205,-115.729,-87.489,45.000
50.276,-124.549,-88.112,35.538
50.324,-126.296,-88.112,35.538
50.350,-121.405,-88.030,40.601
50.390,-121.280,-88.030,40.601
50.415,-117.325,-87.653,45.000
50.484,-126.071,-88.221,35.538
50.524,-125.337,-88.221,35.538
50.556,-119.955,-87.465,41.634
50.590,-117.042,-87.465,41.634
50.625,-123.616,-87.392,34.992
50.694,-131.790,-87.557,26.565
50.724,-129.399,-87.557,26.565
50.765,-114.569,-87.296,41.634
50.788,-113.586,-87.296,41.634
50.835,-117.332,-87.335,37.875
50.905,-120.219,-87.136,34.992
50.923,-118.893,-87.136,34.992
50.975,-111.807,-86.831,41.987
50.988,-111.828,-86.831,41.987
51.045,-116.211,-87.357,37.875
51.115,-109.372,-88.109,45.000
51.121,-110.090,-88.109,45.000
51.185,-121.686,-88.399,33.690
51.188,-123.324,-88.399,33.690
51.256,-122.826,-87.689,33.690
51.323,-121.567,-87.689,33.690
51.324,-117.275,-87.634,37.875
51.390,-117.038,-87.634,37.875
51.394,-105.724,-88.101,49.399
51.466,-113.113,-87.456,41.634
51.523,-113.882,-87.456,41.634
51.534,-117.729,-87.573,37.875
51.590,-117.120,-87.573,37.875
51.605,-126.363,-87.262,28.610
51.675,-112.838,-86.980,41.987
51.724,-113.457,-86.980,41.987
51.750,-126.368,-87.613,29.055
51.790,-127.130,-87.613,29.055
51.814,-118.445,-87.346,37.875
51.885,-119.358,-87.672,36.870
51.924,-120.703,-87.672,36.870
51.957,-116.890,-87.913,40.601
51.990,-118.784,-87.913,40.601
52.025,-114.769,-87.508,45.000
52.095,-121.754,-87.518,37.875
52.124,-124.395,-87.518,37.875
52.166,-121.279,-88.059,40.601
52.191,-120.731,-88.059,40.601
52.235,-140.228,-88.233,20.556
52.305,-124.507,-87.917,36.870
52.324,-122.014,-87.917,36.870
52.375,-134.492,-87.419,24.444
52.394,-131.806,-87.419,24.444
52.444,-127.116,-87.775,29.055
52.515,-121.495,-87.270,34.992
52.527,-119.222,-87.270,34.992
52.585,-120.459,-87.513,33.690
52.594,-119.274,-87.513,33.690
52.655,-111.783,-87.505,41.186
52.723,-111.327,-87.505,41.186
52.726,-118.840,-87.451,33.690
52.790,-118.277,-87.451,33.690
52.794,-114.009,-87.357,37.875
52.865,-114.034,-87.409,37.875
52.924,-113.985,-87.409,37.875
52.934,-114.052,-87.508,37.875
52.991,-114.625,-87.508,37.875
53.005,-103.724,-87.703,48.814
53.076,-115.951,-87.910,36.870
53.124,-115.639,-87.910,36.870
53.150,-114.423,-87.643,37.875
53.190,-114.666,-87.643,37.875
53.215,-111.397,-87.762,41.186
53.284,-115.153,-86.808,36.870
53.304,-110.716,-87.408,41.634
53.324,-111.082,-87.408,41.634
53.325,-120.245,-87.225,32.471
53.345,-124.276,-86.775,28.301
53.365,-129.413,-86.660,23.199
53.385,-124.249,-86.712,28.301
53.394,-124.661,-86.712,28.301
53.404,-107.979,-87.131,45.000
53.425,-115.198,-87.420,37.875
53.444,-113.625,-86.785,39.289
53.465,-107.968,-87.086,45.000
53.484,-114.332,-87.091,38.660
53.505,-115.188,-87.378,37.875
53.524,-115.569,-87.378,37.875
53.632,-115.569,-87.357,37.875
53.632,-117.411,-86.861,36.027
53.633,-122.474,-87.308,30.964
53.633,-122.474,-87.297,30.964
53.633,-124.105,-87.297,30.964
53.634,-121.358,-87.482,33.690
53.634,-117.232,-87.357,37.875
53.644,-110.137,-87.409,45.000
53.664,-117.229,-87.368,37.875
53.684,-100.230,-87.205,55.008
53.704,-110.301,-86.775,45.000
53.724,-111.968,-86.775,45.000
53.724,-115.027,-87.275,41.634
53.745,-119.492,-87.745,36.870
53.766,-122.708,-87.590,33.690
53.785,-137.595,-87.910,18.435
53.792,-139.341,-87.910,18.435
53.804,-134.432,-88.335,23.199
53.824,-121.341,-87.831,36.870
53.844,-129.027,-87.800,29.055
53.924,-131.590,-87.800,29.055
53.934,-120.086,-88.059,40.601
53.990,-119.849,-88.059,40.601
54.004,-122.885,-87.634,37.875
54.075,-125.833,-87.468,34.992
54.123,-123.703,-87.468,34.992
54.144,-114.188,-87.035,45.000
54.190,-111.567,-87.035,45.000
54.217,-115.023,-87.712,41.186
54.285,-133.583,-87.104,22.620
54.324,-132.242,-87.104,22.620
54.355,-128.346,-86.928,26.565
54.390,-127.195,-86.928,26.565
54.425,-123.481,-86.807,30.256
54.495,-112.611,-87.526,41.186
54.524,-112.448,-87.526,41.186
54.564,-119.978,-87.482,33.690
54.590,-120.528,-87.482,33.690
54.635,-105.321,-87.585,48.814
54.705,-101.083,-87.754,53.130
54.724,-101.284,-87.754,53.130
54.775,-115.499,-87.223,38.660
54.792,-116.026,-87.223,38.660
54.845,-116.084,-87.294,38.660
54.915,-88.699,-88.414,66.801
54.925,-87.940,-88.414,66.801
54.984,-87.931,-88.402,66.801
54.992,-86.918,-88.402,66.801
55.054,-108.450,-87.923,45.000
55.124,-108.170,-87.923,45.000
55.124,-111.315,-87.398,41.634
55.190,-111.349,-87.398,41.634
55.194,-126.508,-87.519,26.565
55.264,-116.869,-86.923,36.027
55.324,-117.956,-86.923,36.027
55.334,-114.153,-88.203,39.806
55.390,-115.347,-88.203,39.806
55.404,-123.200,-87.830,32.005
55.475,-121.605,-87.513,33.690
55.524,-124.030,-87.513,33.690
55.547,-122.874,-87.249,34.992
55.591,-124.496,-87.249,34.992
55.615,-122.284,-87.797,36.870
55.686,-128.275,-87.490,30.964
55.724,-130.208,-87.490,30.964
55.757,-130.834,-88.308,29.745
55.792,-131.837,-88.308,29.745
55.825,-127.282,-87.458,34.992
55.896,-127.295,-87.440,34.992
55.925,-125.600,-87.440,34.992
55.965,-119.727,-88.030,40.601
55.993,-117.700,-88.030,40.601
56.035,-120.612,-87.508,37.875
56.106,-113.455,-87.750,45.000
56.133,-112.319,-87.750,45.000
56.175,-108.557,-87.536,48.814
56.197,-107.212,-87.536,48.814
56.245,-107.211,-87.526,48.814
56.315,-114.840,-87.516,41.186
56.329,-114.009,-87.516,41.186
56.384,-110.141,-87.388,45.000
56.391,-111.417,-87.388,45.000
56.455,-111.749,-88.079,45.000
56.525,-112.535,-88.079,45.000
56.525,-125.569,-87.906,32.005
56.591,-125.898,-87.906,32.005
56.594,-124.027,-87.663,33.690
56.665,-119.755,-87.634,37.875
56.724,-119.980,-87.634,37.875
56.734,-109.034,-87.810,48.814
56.791,-108.264,-87.810,48.814
56.814,-120.370,-87.910,36.870
56.875,-115.281,-87.418,41.634
56.925,-114.198,-87.418,41.634
56.945,-110.846,-87.508,45.000
56.992,-110.994,-87.508,45.000
57.015,-129.408,-86.988,26.565
57.086,-117.268,-87.032,38.660
57.124,-118.732,-87.032,38.660
57.157,-115.756,-87.209,41.634
57.191,-117.906,-87.209,41.634
57.229,-118.743,-87.862,40.601
57.295,-125.686,-87.552,33.690
57.325,-127.889,-87.552,33.690
57.366,-116.439,-88.116,45.000
57.392,-117.498,-88.116,45.000
57.435,-114.058,-87.677,48.814
57.506,-121.896,-88.030,40.601
57.532,-122.508,-88.030,40.601
57.575,-125.514,-87.582,37.875
57.597,-125.264,-87.582,37.875
57.646,-133.730,-87.816,29.055
57.715,-135.986,-88.110,26.565
57.730,-134.860,-88.110,26.565
57.785,-128.083,-87.680,33.690
57.796,-126.763,-87.680,33.690
57.856,-126.784,-87.618,33.690
57.925,-124.545,-87.618,33.690
57.926,-113.352,-87.154,45.000
57.991,-110.917,-87.154,45.000
57.994,-119.871,-86.848,36.027
58.065,-120.936,-87.171,34.992
58.125,-119.407,-87.171,34.992
58.135,-112.733,-87.198,41.634
58.192,-112.662,-87.198,41.634
58.205,-105.205,-87.896,49.399
58.275,-112.734,-87.338,41.634
58.325,-112.540,-87.338,41.634
58.349,-120.778,-87.645,33.690
58.392,-120.774,-87.645,33.690
58.415,-121.743,-87.245,32.471
58.486,-116.520,-87.634,37.875
58.525,-115.754,-87.634,37.875
58.557,-129.296,-87.466,24.444
58.593,-128.148,-87.466,24.444
58.625,-123.650,-87.824,29.055
58.696,-103.656,-87.703,48.814
58.725,-102.629,-87.703,48.814
58.766,-116.368,-87.291,34.992
58.791,-117.225,-87.291,34.992
58.835,-109.833,-86.624,42.274
58.906,-110.156,-86.870,41.987
58.929,-111.287,-86.870,41.987
58.975,-115.349,-87.325,37.875
58.996,-117.472,-87.325,37.875
59.045,-128.641,-87.439,26.565
59.115,-106.510,-87.622,48.814
59.129,-108.948,-87.622,48.814
59.185,-104.569,-87.789,53.130
59.196,-106.601,-87.789,53.130
59.255,-124.766,-87.353,34.992
59.325,-114.560,-87.900,45.000
59.326,-115.485,-87.900,45.000
59.392,-115.522,-87.900,45.000
59.394,-111.055,-88.059,49.399
59.466,-107.489,-87.902,53.130
59.530,-107.031,-87.902,53.130
59.534,-118.935,-87.762,41.186
59.593,-116.145,-87.762,41.186
59.611,-130.682,-87.584,26.565
59.675,-115.870,-87.307,41.634
59.725,-115.313,-87.307,41.634
59.745,-115.725,-87.555,41.186
59.792,-114.022,-87.555,41.186
59.815,-120.184,-87.171,34.992
59.886,-119.111,-86.848,36.027
59.926,-118.219,-86.848,36.027
59.955,-109.476,-87.714,45.000
59.993,-109.622,-87.714,45.000
60.025,-105.718,-87.585,48.814
60.096,-105.752,-87.650,48.814
60.125,-105.915,-87.650,48.814
60.166,-104.975,-88.312,50.194
60.192,-104.779,-88.312,50.194
60.235,-112.761,-87.427,41.634
60.306,-105.978,-87.456,48.366
60.331,-105.907,-87.456,48.366
60.375,-113.347,-87.737,41.186
60.396,-111.708,-87.737,41.186
60.445,-104.023,-87.720,48.814
60.515,-121.886,-87.451,30.964
60.529,-120.985,-87.451,30.964
60.585,-114.027,-87.460,37.875
60.596,-114.686,-87.460,37.875
60.655,-103.753,-87.594,48.814
60.726,-115.727,-87.700,36.870
60.726,-116.640,-87.700,36.870
60.793,-118.490,-87.700,36.870
60.795,-119.583,-86.873,36.027
60.866,-120.509,-87.193,34.992
60.926,-122.490,-87.193,34.992
60.935,-125.090,-87.890,32.005
60.994,-126.382,-87.890,32.005
61.010,-113.398,-88.145,45.000
61.075,-117.467,-87.712,41.186
61.126,-117.386,-87.712,41.186
61.147,-133.962,-87.428,24.444
61.193,-134.610,-87.428,24.444
61.215,-113.690,-88.516,45.000
61.285,-109.677,-88.052,49.399
61.394,-107.882,-88.052,49.399
61.394,-112.352,-87.869,45.000
61.394,-110.612,-87.869,45.000
61.428,-126.479,-87.741,29.055
61.494,-97.673,-87.865,57.995
61.527,-96.323,-87.865,57.995
61.565,-127.715,-87.429,26.565
61.593,-126.290,-87.429,26.565
61.635,-116.738,-86.848,36.027
61.706,-114.124,-87.032,38.660
61.731,-113.821,-87.032,38.660
61.775,-117.570,-87.205,34.992
61.796,-117.727,-87.205,34.992
61.845,-116.118,-87.772,36.870
61.916,-114.017,-87.202,38.660
